@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Entropy_1_32 numeric
@attribute Entropy_1_64 numeric
@attribute Entropy_1_128 numeric
@attribute Entropy_1_256 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Entropy_2_32 numeric
@attribute Entropy_2_64 numeric
@attribute Entropy_2_128 numeric
@attribute Entropy_2_256 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Entropy_4_32 numeric
@attribute Entropy_4_64 numeric
@attribute Entropy_4_128 numeric
@attribute Entropy_4_256 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Entropy_8_32 numeric
@attribute Entropy_8_64 numeric
@attribute Entropy_8_128 numeric
@attribute Entropy_8_256 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Mean_16.0 numeric
@attribute Median_16.0 numeric
@attribute Entropy_16_32 numeric
@attribute Entropy_16_64 numeric
@attribute Entropy_16_128 numeric
@attribute Entropy_16_256 numeric
@attribute class {'class 1','class 2'}

@data
2,7.071068,1.961237,6.412945,1.777778,2,0.918296,1.378783,2.058814,2.058814,1.772278,3.417689,0.188959,1.47619,1,0.99403,1.579863,2.17188,2.17188,1.308025,1.327535,0.653212,0.464254,0.929825,1,0.873981,1.424588,1.766767,1.766767,0.776901,0.248308,1.184336,0.995377,0.531124,0.539906,0,0.635332,1.083776,1.375504,1.375504,0.474956,0.055424,1.48628,1.297322,0.833068,0.301945,0.375155,0,0.560635,0.91153,1.104762,1.104762,'class 1'
2,10,1.959603,8.83513,1.666667,2,1,1.556657,2.19716,2.19716,1.719253,3.962015,0.240349,1.47619,1,0.99403,1.579863,2.17188,2.17188,1.283646,1.382863,0.675957,0.435608,0.859649,0,0.866726,1.400427,1.744357,1.744357,0.771042,0.301169,1.18856,0.948211,0.512603,0.535211,0,0.635332,1.083776,1.384747,1.384747,0.467938,0.111707,1.491664,1.251315,0.815707,0.303104,0.361491,0,0.548994,0.896889,1.083466,1.083466,'class 1'
0,2.828427,0.040394,2.880896,0.333333,0,0.918296,0.918296,0.918296,0.918296,0.2614,2.953516,-0.221006,0.428571,0,0.650022,1.148835,1.148835,1.148835,0.449051,2.528691,-0.408657,-0.187651,0.578947,0,0.549911,1.058453,1.427164,1.427164,0.520154,1.079696,-0.479759,-0.258753,-0.071102,0.492958,0,0.659952,1.07889,1.308595,1.308595,0.437987,0.18146,-0.397593,-0.176587,0.011064,0.082167,0.396273,0,0.609188,0.960109,1.163706,1.163706,'class 1'
0,5.830952,0.15341,5.707374,0.777778,1,0.985228,1.530493,1.530493,1.530493,0.694603,4.926904,-0.541193,0.809524,0,0.721928,1.312431,1.641154,1.641154,0.809377,3.081735,-0.655967,-0.114774,0.77193,0,0.706274,1.27006,1.623437,1.623437,0.649645,0.941478,-0.496235,0.044958,0.159732,0.492958,0,0.661976,1.091681,1.320875,1.320875,0.457237,0.11987,-0.303827,0.237366,0.35214,0.192408,0.395031,0,0.598347,0.943013,1.147146,1.147146,'class 1'
2,10.29563,1.886971,9.550151,1.555556,2,1,1.556657,1.974938,1.974938,1.506001,5.866126,0.38097,1.285714,1,0.979869,1.571542,2.069894,2.069894,1.189903,2.537465,0.697068,0.316098,0.894737,0,0.79504,1.36543,1.752778,1.752778,0.749458,0.624585,1.137513,0.756543,0.440445,0.511737,0,0.661976,1.081889,1.328202,1.328202,0.468043,0.053371,1.418929,1.037959,0.72186,0.281415,0.386335,0,0.591194,0.932799,1.137253,1.137253,'class 1'
3,6.324555,2.844945,5.66758,2.111111,2,1,1.251629,2.058814,2.058814,2.150077,2.423465,0.694868,1.428571,1,0.94566,1.548565,2.146543,2.146543,1.411197,0.793408,1.433748,0.73888,1.035088,1,0.863121,1.435521,1.816773,1.816773,0.798253,0.205853,2.046692,1.351824,0.612944,0.507042,0,0.652045,1.074223,1.336805,1.336805,0.469534,0.043442,2.375411,1.680542,0.941662,0.328719,0.373913,0,0.573694,0.916347,1.115998,1.115998,'class 1'
1,11.401754,1.190525,10.263746,1.888889,2,0.918296,1.459148,2.19716,2.19716,1.740708,4.949868,-0.550183,1.428571,1,0.94566,1.548565,2.146543,2.146543,1.32748,1.672028,-0.136955,0.413227,1.017544,1,0.888647,1.455374,1.8349,1.8349,0.784736,0.356698,0.405789,0.955972,0.542744,0.516432,0,0.639792,1.063287,1.326404,1.326404,0.461432,0.111588,0.729092,1.279275,0.866048,0.323303,0.365217,0,0.552128,0.896131,1.084484,1.084484,'class 1'
1,4.472136,0.885356,4.349,0.444444,0,0.811278,1.224394,1.224394,1.224394,0.516199,3.682496,0.369157,0.52381,0,0.672295,1.246705,1.246705,1.246705,0.542008,2.689953,0.343348,-0.025809,0.561404,0,0.605187,1.158713,1.457909,1.457909,0.549158,1.07662,0.336198,-0.032959,-0.00715,0.474178,0,0.648013,1.078064,1.290108,1.290108,0.439795,0.171662,0.445561,0.076404,0.102213,0.109363,0.397516,0,0.596467,0.948674,1.159422,1.159422,'class 1'
1,4.472136,1.033869,4.494736,0.888889,1,0.918296,1.530493,1.530493,1.530493,1.025466,4.461903,0.008403,1,1,0.863121,1.435521,1.822119,1.822119,0.92304,2.978251,0.110829,0.102426,0.807018,0,0.721928,1.307405,1.699798,1.699798,0.677473,0.910441,0.356395,0.347992,0.245567,0.497653,0,0.664013,1.104152,1.332847,1.332847,0.457444,0.107127,0.576425,0.568022,0.465596,0.220029,0.393789,0,0.585873,0.938639,1.142909,1.142909,'class 1'
2,7.211102,1.922487,6.556545,1.555556,2,1,1.556657,1.974938,1.974938,1.619019,3.975855,0.303467,1.380952,1,1,1.579863,2.135933,2.135933,1.278084,2.128508,0.644402,0.340935,0.982456,1,0.834648,1.413375,1.796554,1.796554,0.772954,0.567527,1.149533,0.846066,0.505131,0.511737,0,0.675705,1.114491,1.342772,1.342772,0.466579,0.035097,1.455907,1.15244,0.811505,0.306374,0.382609,0,0.575108,0.925156,1.129849,1.129849,'class 1'
3,7.615773,2.911049,6.688984,1.777778,2,1,1.584962,2.281036,2.281036,2.159979,2.216065,0.75107,1.52381,2,1,1.565653,2.124429,2.124429,1.445576,0.223341,1.465473,0.714403,1.070175,1,0.948613,1.502015,1.877485,1.877485,0.81509,0.127373,2.095958,1.344889,0.630486,0.511737,0,0.664013,1.104152,1.332847,1.332847,0.46644,0.042733,2.444609,1.693539,0.979137,0.348651,0.37764,0,0.562771,0.899149,1.104657,1.104657,'class 1'
4,5.830952,3.610772,5.617518,1.666667,1,0.970951,1.459148,2.19716,2.19716,2.033311,4.120837,1.577461,1.238095,1,0.918296,1.530493,2.034709,2.034709,1.324748,1.840478,2.286024,0.708563,1.087719,1,0.948613,1.502015,1.877485,1.877485,0.794117,0.402042,2.816655,1.239194,0.530631,0.483568,0,0.650022,1.071214,1.318002,1.318002,0.45685,0.117196,3.153923,1.576462,0.867898,0.337267,0.362733,0,0.544471,0.878431,1.084589,1.084589,'class 1'
0,1.414214,0.001638,1.485625,0.111111,0,0.503258,0.503258,0.503258,0.503258,0.089549,1.968988,-0.087911,0.285714,0,0.485461,0.892943,0.892943,0.892943,0.274454,1.903576,-0.272816,-0.184905,0.385965,0,0.479832,0.954506,1.171024,1.171024,0.438241,1.065086,-0.436603,-0.348692,-0.163787,0.469484,0,0.623289,1.065681,1.259313,1.259313,0.422122,0.219393,-0.420484,-0.332573,-0.147668,0.016119,0.4,0,0.587312,0.944056,1.15354,1.165199,'class 1'
0,7.071068,0.116269,6.544508,0.666667,0,0.863121,1.435521,1.435521,1.435521,0.52576,4.331993,-0.409491,0.52381,0,0.522559,1.054016,1.28002,1.28002,0.583857,2.758496,-0.467587,-0.058096,0.649123,0,0.650022,1.173719,1.516032,1.516032,0.574277,1.049984,-0.458008,-0.048517,0.009579,0.492958,0,0.648013,1.08757,1.28052,1.28052,0.44516,0.163402,-0.328891,0.0806,0.138696,0.129117,0.38882,0,0.586352,0.936081,1.145825,1.157493,'class 1'
2,4.472136,1.81109,4.408682,1.222222,1,0.970951,1.561278,1.891061,1.891061,1.206324,4.129025,0.604766,0.952381,1,0.863121,1.467458,1.781416,1.781416,0.970241,2.859007,0.840848,0.236083,0.842105,0,0.79504,1.379004,1.706441,1.706441,0.698624,0.858376,1.112465,0.5077,0.271617,0.502347,0,0.664013,1.113285,1.324076,1.324076,0.46075,0.097062,1.35034,0.745574,0.509491,0.237874,0.387578,0,0.581511,0.927469,1.132089,1.132089,'class 1'
0,1.414214,0.308433,0.829618,1.666667,2,0.811278,1.448816,1.891061,1.891061,1.382764,1.912095,-1.074332,1.47619,2,0.970951,1.548565,2.110596,2.110596,1.295561,1.83236,-0.987128,0.087203,0.982456,1,0.834648,1.413375,1.796554,1.796554,0.787706,0.496558,-0.479273,0.595059,0.507855,0.507042,0,0.675705,1.123576,1.334002,1.334002,0.467755,0.026409,-0.159323,0.915009,0.827806,0.31995,0.375155,0,0.564167,0.90809,1.120159,1.120159,'class 1'
1,5.09902,1.011431,4.551176,1.777778,2,1,1.584962,2.281036,2.281036,1.431783,1.80159,-0.420351,1.761905,2,0.954434,1.477217,2.089245,2.089245,1.41787,0.238557,-0.406439,0.013913,1.070175,1,0.931304,1.488552,1.865193,1.865193,0.822268,0.028454,0.189163,0.609514,0.595602,0.507042,0,0.673655,1.102063,1.33084,1.33084,0.465543,0.055633,0.545889,0.96624,0.952327,0.356725,0.368944,0,0.55167,0.888587,1.089076,1.089076,'class 1'
0,8.246211,0.306801,7.34863,1.555556,1,0.970951,1.556657,2.19716,2.19716,1.326481,3.805928,-1.01968,1.380952,1,0.979869,1.54618,2.141788,2.141788,1.277171,1.90883,-0.970369,0.04931,1.052632,1,0.942683,1.482607,1.859766,1.859766,0.794157,0.451983,-0.487356,0.532324,0.483014,0.507042,0,0.659952,1.07889,1.308595,1.308595,0.454058,0.128521,-0.147257,0.872422,0.823112,0.340099,0.354037,0,0.544471,0.881913,1.082604,1.082604,'class 1'
0,0,0,0.002326,0,0,0,0,0,0,0.001146,0.201858,-0.001146,0,0,0,0,0,0,0.096261,0.950489,-0.096261,-0.095115,0.245614,0,0.458686,0.848765,0.94575,0.94575,0.338715,0.952933,-0.338715,-0.33757,-0.242455,0.450704,0,0.585873,1.033802,1.24742,1.24742,0.406148,0.261815,-0.406148,-0.405002,-0.309887,-0.067432,0.4,0,0.580461,0.9345,1.147412,1.159078,'class 1'
0,0,0.000007,0.299067,0,0,0,0,0,0,0.038742,1.602827,-0.038735,0.238095,0,0.297472,0.722858,0.722858,0.722858,0.268152,1.896199,-0.268146,-0.229411,0.421053,0,0.693966,1.138747,1.295018,1.295018,0.464323,1.043121,-0.464317,-0.425582,-0.196171,0.497653,0,0.652045,1.10275,1.313916,1.313916,0.433131,0.215099,-0.433124,-0.394389,-0.164979,0.031192,0.402484,0,0.576529,0.930598,1.138592,1.150268,'class 1'
0,6.324555,0.077526,6.048096,0.444444,0,0,0.764205,0.764205,0.764205,0.398385,4.532858,-0.32086,0.571429,0,0.672295,1.181291,1.401234,1.401234,0.577397,2.746003,-0.499871,-0.179012,0.631579,0,0.736768,1.272112,1.607295,1.607295,0.595696,0.998444,-0.51817,-0.19731,-0.018299,0.521127,0,0.689202,1.145394,1.355044,1.355044,0.453846,0.156628,-0.37632,-0.05546,0.123551,0.14185,0.391304,0,0.566039,0.92094,1.131177,1.142862,'class 1'
2,8.246211,1.878821,7.638313,1,0,0,0.954434,1.351644,1.351644,1.247165,4.907648,0.631656,0.952381,1,0.940286,1.539491,1.742377,1.742377,0.962704,2.782229,0.916117,0.284461,0.877193,0,0.873981,1.424588,1.748722,1.748722,0.712547,0.785471,1.166274,0.534618,0.250157,0.525822,0,0.698284,1.14345,1.353169,1.353169,0.466903,0.090732,1.411918,0.780262,0.495801,0.245644,0.380124,0,0.564634,0.912165,1.11745,1.129151,'class 1'
3,3.162278,2.728686,2.679347,1.444444,2,1,1.5,1.836592,1.836592,1.691362,1.87381,1.037323,1.333333,1,0.99403,1.571542,1.938709,1.938709,1.274749,1.69635,1.453937,0.416614,0.982456,1,0.911342,1.473026,1.827689,1.827689,0.792534,0.417406,1.936152,0.898828,0.482215,0.516432,0,0.709183,1.153043,1.362421,1.362421,0.471312,0.036769,2.257374,1.22005,0.803437,0.321222,0.363975,0,0.560635,0.904826,1.110342,1.122051,'class 1'
1,7.071068,1.150138,6.118694,1.555556,2,1,1.556657,1.974938,1.974938,1.559438,1.613726,-0.4093,1.619048,2,0.991076,1.52219,2.089245,2.089245,1.376923,0.389277,-0.226785,0.182515,1.087719,1,0.931304,1.488552,1.841865,1.841865,0.818147,0.078078,0.331991,0.741291,0.558776,0.511737,0,0.709183,1.161685,1.35233,1.35233,0.466588,0.076331,0.68355,1.09285,0.910335,0.351559,0.362733,0,0.551213,0.884418,1.085033,1.085033,'class 1'
0,0,0,0.000011,0,0,0,0,0,0,0.000685,0.1017,-0.000685,0,0,0,0,0,0,0.108622,0.935948,-0.108622,-0.107937,0.350877,0,0.554778,0.936379,1.032094,1.032094,0.372633,0.952793,-0.372633,-0.371948,-0.264011,0.497653,0,0.666064,1.125134,1.335505,1.335505,0.423023,0.261566,-0.423023,-0.422338,-0.314401,-0.050389,0.393789,0,0.57258,0.909876,1.138383,1.150059,'class 1'
0,0,0,0.13301,0,0,0,0,0,0,0.018207,1.114423,-0.018206,0.142857,0,0.286397,0.548954,0.548954,0.548954,0.266625,1.780366,-0.266624,-0.248418,0.473684,0,0.728656,1.196072,1.288024,1.288024,0.493668,1.001857,-0.493668,-0.475462,-0.227044,0.535211,0,0.69129,1.156869,1.366111,1.366111,0.447571,0.211073,-0.447571,-0.429364,-0.180946,0.046097,0.38882,0,0.575581,0.912381,1.13595,1.147629,'class 1'
0,3.162278,0.004901,3.401506,0.333333,0,0.543564,0.986427,0.986427,0.986427,0.224985,3.943886,-0.220084,0.666667,0,0.353359,1.076298,1.301241,1.301241,0.55678,2.586945,-0.551879,-0.331795,0.684211,0,0.79627,1.335532,1.535484,1.535484,0.616458,0.921884,-0.611557,-0.391472,-0.059677,0.539906,0,0.724039,1.185393,1.393621,1.393621,0.465485,0.151048,-0.460584,-0.2405,0.091295,0.150972,0.386335,0,0.571637,0.908455,1.127242,1.138932,'class 1'
0,9.486833,0.1938,8.806584,1.111111,1,0.721928,1.405639,1.752715,1.752715,0.913341,5.396207,-0.71954,0.904762,1,0.863121,1.485475,1.690934,1.690934,0.925669,2.634946,-0.731869,-0.012329,0.77193,0,0.897427,1.428955,1.787451,1.787451,0.721879,0.688985,-0.528079,0.191462,0.203791,0.549296,0,0.721928,1.174048,1.382679,1.382679,0.475529,0.088955,-0.281729,0.437811,0.45014,0.246349,0.382609,0,0.564167,0.90126,1.115293,1.126996,'class 1'
2,4.24264,1.957968,3.920385,1.555556,2,0.811278,1.405639,1.752715,1.752715,1.650477,2.811627,0.307491,1.333333,1,0.99403,1.557432,1.862821,1.862821,1.22642,1.622743,0.731548,0.424057,0.982456,1,0.918296,1.445849,1.802875,1.802875,0.789585,0.325915,1.168383,0.860892,0.436835,0.539906,0,0.724039,1.185393,1.393621,1.393621,0.476881,0.057315,1.481088,1.173597,0.749539,0.312705,0.372671,0,0.556158,0.889819,1.099141,1.110863,'class 1'
2,1.414214,1.964489,1.189418,2,2,0,0.863121,1.435521,1.435521,1.825759,0.425447,0.13873,1.238095,1,0.961237,1.557432,1.862821,1.862821,1.323076,0.618846,0.641413,0.502683,1.017544,1,0.936667,1.460721,1.816454,1.816454,0.804341,0.171062,1.160148,1.021418,0.518735,0.539906,0,0.721928,1.174048,1.382679,1.382679,0.46922,0.100645,1.49527,1.35654,0.853857,0.335122,0.365217,0,0.540838,0.87506,1.074383,1.086134,'class 1'
0,0,0.000003,0.123609,0,0,0,0,0,0,0.015961,0.592657,-0.015958,0.095238,0,0.453716,0.453716,0.453716,0.453716,0.094651,0.759729,-0.094647,-0.078689,0.192982,0,0.448864,0.791389,0.791389,0.791389,0.313444,0.871598,-0.31344,-0.297482,-0.218793,0.483568,0,0.652045,1.093569,1.322687,1.322687,0.41607,0.303071,-0.416066,-0.400108,-0.321419,-0.102626,0.382609,0,0.564167,0.897792,1.114514,1.126218,'class 1'
0,0,0.000003,0.124698,0,0,0,0,0,0,0.017067,0.679248,-0.017063,0.095238,0,0.453716,0.453716,0.453716,0.453716,0.167165,1.112671,-0.167162,-0.150099,0.368421,0,0.57258,1.060654,1.154568,1.154568,0.417166,0.952874,-0.417163,-0.4001,-0.250001,0.544601,0,0.726163,1.188452,1.413775,1.413775,0.443329,0.260241,-0.443326,-0.426263,-0.276164,-0.026163,0.387578,0,0.557545,0.891922,1.116228,1.12793,'class 1'
0,0,0.000004,0.221631,0,0,0,0,0,0,0.03373,1.238276,-0.033727,0.238095,0,0.60984,0.856996,0.856996,0.856996,0.311349,1.672415,-0.311345,-0.277618,0.561404,0,0.774632,1.287838,1.37846,1.37846,0.530646,0.948774,-0.530643,-0.496916,-0.219298,0.56338,0,0.746737,1.214281,1.421481,1.421481,0.464967,0.206439,-0.464964,-0.431237,-0.153619,0.065679,0.392547,0,0.5611,0.89522,1.119407,1.131105,'class 1'
0,4.472136,0.040397,4.348702,0.333333,0,0.543564,0.986427,0.986427,0.986427,0.279953,3.641434,-0.239556,0.52381,0,0.672295,1.246705,1.246705,1.246705,0.564234,2.256184,-0.523837,-0.284281,0.701754,0,0.847862,1.428393,1.624307,1.624307,0.641023,0.82478,-0.600626,-0.36107,-0.076788,0.58216,0,0.758798,1.225927,1.455914,1.455914,0.479595,0.146345,-0.439197,-0.199641,0.08464,0.161428,0.387578,0,0.557082,0.887709,1.112167,1.123874,'class 1'
1,7.615773,0.998366,7.062869,0.888889,1,0.918296,1.530493,1.530493,1.530493,0.940606,4.570982,0.05776,0.952381,1,0.940286,1.539491,1.742377,1.742377,0.884936,2.275863,0.11343,0.05567,0.877193,1,0.904381,1.475028,1.708856,1.708856,0.731033,0.568368,0.267333,0.209573,0.153903,0.577465,0,0.768477,1.234306,1.463958,1.463958,0.48615,0.092178,0.512215,0.454455,0.398786,0.244883,0.378882,0,0.546293,0.88121,1.100949,1.112668,'class 1'
2,1.414214,1.883727,1.637015,1.333333,1,0.721928,1.392147,1.392147,1.392147,1.442362,2.473921,0.441365,1.238095,1,1,1.581031,1.884173,1.884173,1.145669,1.451482,0.738058,0.296693,0.912281,1,0.958042,1.506349,1.824558,1.824558,0.783056,0.213118,1.100671,0.659306,0.362613,0.568075,0,0.764205,1.220376,1.427359,1.427359,0.483999,0.081309,1.399728,0.958363,0.66167,0.299057,0.371429,0,0.548994,0.879656,1.094418,1.106145,'class 1'
1,6,1.114638,5.40732,1.555556,2,0.811278,1.405639,1.752715,1.752715,1.468806,2.579548,-0.354168,1.47619,1,0.845351,1.480682,1.860829,1.860829,1.222921,0.900173,-0.108282,0.245886,0.964912,1,0.942683,1.49435,1.813429,1.813429,0.784648,0.254265,0.32999,0.684158,0.438273,0.549296,0,0.750296,1.189229,1.397321,1.397321,0.473003,0.126958,0.641635,0.995803,0.749918,0.311645,0.360248,0,0.540838,0.867982,1.078014,1.089761,'class 1'
0,3.162278,0.038756,2.840618,0.222222,0,0.764205,0.764205,0.764205,0.764205,0.167492,1.531936,-0.128735,0.095238,0,0.453716,0.453716,0.453716,0.453716,0.193154,1.180529,-0.154397,-0.025662,0.280702,0,0.498028,0.83699,0.83699,0.83699,0.375696,0.936719,-0.33694,-0.208205,-0.182543,0.535211,0,0.752404,1.192262,1.417432,1.417432,0.442076,0.30413,-0.40332,-0.274585,-0.248923,-0.06638,0.387578,0,0.564167,0.89429,1.12072,1.132417,'class 1'
0,3.162278,0.038757,2.915667,0.222222,0,0.764205,0.764205,0.764205,0.764205,0.18275,1.922238,-0.143993,0.238095,0,0.60984,0.856996,0.856996,0.856996,0.290651,1.458183,-0.251894,-0.107901,0.333333,0,0.53134,1.079555,1.079555,1.079555,0.475777,0.960241,-0.43702,-0.293027,-0.185126,0.596244,0,0.784992,1.231606,1.478348,1.478348,0.466477,0.256568,-0.427721,-0.283727,-0.175827,0.009299,0.382609,0,0.560171,0.890309,1.111939,1.123646,'class 1'
0,2,0.003275,2.042913,0.222222,0,0.764205,0.764205,0.764205,0.764205,0.164297,2.128754,-0.161021,0.428571,0,0.831474,1.206003,1.206003,1.206003,0.424695,1.674226,-0.42142,-0.260398,0.526316,0,0.721928,1.287838,1.37846,1.37846,0.578999,0.893959,-0.575723,-0.414702,-0.154304,0.605634,0,0.780068,1.24553,1.491653,1.491653,0.484717,0.200353,-0.481441,-0.32042,-0.060022,0.094282,0.37764,0,0.556158,0.886311,1.098483,1.110206,'class 1'
0,5.09902,0.113013,4.691313,0.444444,0,0.811278,1.224394,1.224394,1.224394,0.452739,3.022471,-0.339725,0.619048,0,0.873981,1.409975,1.409975,1.409975,0.622749,1.833818,-0.509735,-0.17001,0.77193,0,0.787127,1.381461,1.579416,1.579416,0.67347,0.718047,-0.560457,-0.220732,-0.050721,0.610329,0,0.780068,1.253046,1.475785,1.475785,0.495575,0.142392,-0.382561,-0.042836,0.127174,0.177896,0.380124,0,0.549452,0.880352,1.10012,1.111841,'class 1'
2,5.09902,1.772333,4.800914,1,1,1,1.584962,1.584962,1.584962,1.02609,3.246142,0.746243,0.714286,1,0.977418,1.49371,1.49371,1.49371,0.863161,1.705671,0.909172,0.16293,0.859649,1,0.924819,1.499669,1.692484,1.692484,0.744392,0.431983,1.027941,0.281698,0.118769,0.591549,0,0.789271,1.268191,1.473475,1.473475,0.498186,0.100429,1.274147,0.527904,0.364975,0.246206,0.380124,0,0.552128,0.875169,1.095118,1.106845,'class 1'
1,1.414214,1.109738,1.188545,1.222222,1,0.650022,1.351644,1.351644,1.351644,1.272787,1.721503,-0.163049,1.047619,1,1,1.581291,1.782187,1.782187,1.054337,1.072529,0.055401,0.21845,0.912281,1,0.936667,1.497015,1.689946,1.689946,0.777484,0.074655,0.332253,0.495302,0.276852,0.586854,0,0.763117,1.246976,1.476121,1.476121,0.492121,0.107185,0.617617,0.780666,0.562216,0.285364,0.371429,0,0.540838,0.860758,1.081209,1.092952,'class 1'
1,1.414214,0.971034,1.113826,1.444444,1,0.721928,1.405639,1.752715,1.752715,1.151685,1.419993,-0.180651,1.190476,1,0.995727,1.581031,1.884173,1.884173,1.095226,0.958825,-0.124192,0.056459,0.842105,1,0.924457,1.458193,1.652812,1.652812,0.76354,0.338668,0.207494,0.388146,0.331686,0.58216,0,0.740866,1.219289,1.449542,1.449542,0.477436,0.154655,0.493598,0.674249,0.61779,0.286103,0.363975,0,0.536285,0.859616,1.064706,1.076468,'class 1'
0,2,0.037128,1.882584,0.111111,0,0.503258,0.503258,0.503258,0.503258,0.131504,1.403207,-0.094376,0.142857,0,0.591673,0.591673,0.591673,0.591673,0.205815,1.249646,-0.168687,-0.074311,0.280702,0,0.543564,0.879227,0.879227,0.879227,0.363803,0.970139,-0.326674,-0.232298,-0.157987,0.507042,0,0.738285,1.17748,1.383677,1.383677,0.444259,0.342449,-0.407131,-0.312755,-0.238444,-0.080457,0.387578,0,0.560635,0.897987,1.11434,1.126044,'class 1'
1,2,0.88209,1.93688,0.222222,0,0.764205,0.764205,0.764205,0.764205,0.394958,1.975369,0.487132,0.333333,0,0.629249,1.023037,1.023037,1.023037,0.332408,1.553807,0.549683,0.062551,0.333333,0,0.643639,1.086597,1.086597,1.086597,0.455112,1.01022,0.426979,-0.060154,-0.122704,0.577465,0,0.789749,1.225111,1.467375,1.467375,0.470681,0.301003,0.411409,-0.075723,-0.138274,-0.015569,0.386335,0,0.559707,0.889609,1.106244,1.117958,'class 1'
1,2,0.885359,2.163918,0.444444,0,0.811278,1.224394,1.224394,1.224394,0.519841,2.59649,0.365518,0.52381,0,0.852405,1.322306,1.322306,1.322306,0.464987,1.712748,0.420372,0.054854,0.45614,0,0.669996,1.200129,1.292022,1.292022,0.549977,0.973329,0.335382,-0.030137,-0.08499,0.600939,0,0.796106,1.250503,1.514812,1.514812,0.491732,0.249343,0.393627,0.028109,-0.026744,0.058246,0.385093,0,0.553047,0.883691,1.105552,1.117267,'class 1'
0,5.09902,0.150141,4.690289,0.555556,0,0.954434,1.351644,1.351644,1.351644,0.563028,2.917173,-0.412887,0.571429,0,0.787127,1.339664,1.339664,1.339664,0.592673,1.674989,-0.442531,-0.029644,0.596491,0,0.771709,1.36272,1.452256,1.452256,0.640435,0.843602,-0.490294,-0.077406,-0.047762,0.638498,0,0.811278,1.282276,1.5619,1.5619,0.506085,0.192187,-0.355943,0.056944,0.086588,0.13435,0.383851,0,0.549911,0.881049,1.107956,1.119668,'class 1'
1,2,0.888622,1.858229,0.666667,0,0.863121,1.435521,1.435521,1.435521,0.63785,1.668993,0.250772,0.714286,0,0.896038,1.474554,1.474554,1.474554,0.728056,1.453464,0.160565,-0.090206,0.77193,0,0.881291,1.466693,1.660943,1.660943,0.71595,0.616215,0.172671,-0.0781,0.012106,0.652582,0,0.828056,1.303759,1.547294,1.547294,0.512711,0.139502,0.37591,0.125138,0.215345,0.203239,0.37764,0,0.542197,0.873613,1.095826,1.107551,'class 1'
0,4.472136,0.188901,3.916068,0.777778,1,0.985228,1.530493,1.530493,1.530493,0.761004,1.800265,-0.572102,0.904762,1,0.996792,1.575115,1.575115,1.575115,0.875278,1.097944,-0.686377,-0.114274,0.929825,1,0.970951,1.526235,1.757095,1.757095,0.764679,0.304509,-0.575778,-0.003676,0.110598,0.661972,0,0.815603,1.308919,1.552225,1.552225,0.510961,0.113484,-0.32206,0.250042,0.364316,0.253718,0.375155,0,0.54129,0.86867,1.081437,1.09318,'class 1'
2,4.472136,1.770724,3.962674,0.888889,1,0.985228,1.530493,1.530493,1.530493,1.058562,1.768472,0.712162,1.095238,1,0.985228,1.570951,1.772339,1.772339,0.989074,0.543766,0.78165,0.069488,0.947368,1,0.975526,1.540522,1.770553,1.770553,0.776136,0.085317,0.994588,0.282426,0.212938,0.629108,0,0.797952,1.300419,1.521263,1.521263,0.500623,0.134622,1.270101,0.557939,0.48845,0.275513,0.372671,0,0.533954,0.858244,1.078783,1.090528,'class 1'
0,0,0.000004,0.221585,0,0,0,0,0,0,0.031572,1.152462,-0.031568,0.238095,0,0.60984,0.856996,0.856996,0.856996,0.200652,1.289953,-0.200648,-0.16908,0.298246,0,0.591673,0.966452,0.966452,0.966452,0.369042,1.022887,-0.369038,-0.33747,-0.16839,0.478873,0,0.713604,1.153381,1.315313,1.315313,0.449857,0.374542,-0.449854,-0.418285,-0.249206,-0.080815,0.396273,0,0.578557,0.918284,1.133953,1.145634,'class 1'
