original,Gaussian_blur_2.0,Gaussian_blur_4.0,Entropy_2_64,Entropy_2_128,Entropy_2_256,class
1,1.647842,1.080325,1.461838,1.675143,1.87157,'class 1'
2,1.281672,0.99293,1.512888,1.512888,1.717041,'class 1'
0,0.640267,0.830135,1.512888,1.512888,1.717041,'class 1'
0,0.616099,0.689931,1.409975,1.409975,1.409975,'class 1'
2,0.769661,0.593571,1.378783,1.378783,1.378783,'class 1'
0,0.528875,0.526604,1.339664,1.339664,1.339664,'class 1'
1,0.618995,0.489811,1.26777,1.26777,1.26777,'class 1'
0,0.561156,0.471228,1.165784,1.165784,1.165784,'class 1'
0,0.462786,0.442835,1.20091,1.20091,1.20091,'class 1'
0,0.395391,0.404045,1.048841,1.048841,1.048841,'class 1'
1,0.720363,0.512506,1.322306,1.322306,1.322306,'class 1'
0,0.283991,0.474372,1.312744,1.312744,1.312744,'class 1'
0,0.168709,0.452092,1.312744,1.312744,1.312744,'class 1'
0,0.520899,0.504308,1.048841,1.048841,1.048841,'class 1'
2,0.807214,0.630007,1.312744,1.312744,1.312744,'class 1'
0,0.720317,0.809298,1.360964,1.360964,1.572352,'class 1'
1,1.355575,0.998849,1.512888,1.512888,1.717041,'class 1'
6,2.149726,1.103949,1.457717,1.457717,1.664498,'class 1'
1,1.516887,1.070772,1.521928,1.521928,1.725651,'class 1'
1,0.933452,0.96454,1.529428,1.739354,1.932723,'class 1'
2,1.118649,0.860984,1.512888,1.717041,1.717041,'class 1'
1,1.038955,0.756101,1.406008,1.61525,1.61525,'class 1'
0,0.549896,0.648284,1.460721,1.460721,1.460721,'class 1'
1,0.650974,0.578792,1.378783,1.378783,1.378783,'class 1'
2,0.820869,0.55122,1.312744,1.312744,1.312744,'class 1'
1,0.655373,0.519913,1.342139,1.342139,1.342139,'class 1'
1,0.428318,0.476744,1.26777,1.26777,1.26777,'class 1'
0,0.191232,0.487034,1.141154,1.363008,1.363008,'class 1'
0,0.481013,0.607646,1.23616,1.453491,1.453491,'class 1'
2,1.17545,0.792986,1.406008,1.61525,1.61525,'class 1'
1,1.101789,0.93712,1.568316,1.872669,1.872669,'class 1'
1,1.061056,0.985001,1.467458,1.781416,1.781416,'class 1'
1,0.59771,0.474703,1.26777,1.26777,1.26777,'class 1'
0,0.324586,0.434832,1.165784,1.165784,1.165784,'class 1'
0,0.213526,0.409654,1.20091,1.20091,1.20091,'class 1'
1,0.438945,0.444497,1.11552,1.11552,1.11552,'class 1'
0,0.498349,0.535175,1.221695,1.221695,1.221695,'class 1'
0,0.350544,0.672148,1.440645,1.440645,1.648239,'class 1'
0,0.715199,0.834863,1.457717,1.457717,1.664498,'class 1'
0,1.22922,0.954,1.457717,1.457717,1.664498,'class 1'
1,0.969959,0.983563,1.461838,1.675143,1.87157,'class 1'
0,0.862058,0.962845,1.509027,1.719973,1.914265,'class 1'
1,1.294552,0.920521,1.457717,1.664498,1.664498,'class 1'
2,1.152879,0.825718,1.512888,1.717041,1.717041,'class 1'
0,0.473312,0.693368,1.539491,1.742377,1.742377,'class 1'
0,0.341219,0.603462,1.460721,1.460721,1.460721,'class 1'
0,0.576935,0.580911,1.378783,1.378783,1.378783,'class 1'
0,0.630847,0.567334,1.322306,1.322306,1.322306,'class 1'
0,0.420712,0.535684,1.339664,1.339664,1.339664,'class 1'
0,0.196765,0.554327,1.278898,1.494193,1.494193,'class 1'
0,0.596557,0.690351,1.438759,1.646442,1.646442,'class 1'
3,1.413528,0.894568,1.485475,1.690934,1.690934,'class 1'
0,1.220855,1.053613,1.5,1.704767,1.704767,'class 1'
1,1.133071,1.116376,1.485475,1.690934,1.690934,'class 1'
1,1.205471,1.105646,1.438759,1.646442,1.646442,'class 1'
0,0.52966,0.43354,1.11552,1.11552,1.11552,'class 1'
1,0.463402,0.403678,1.165784,1.165784,1.165784,'class 1'
0,0.293281,0.373724,0.918296,0.918296,0.918296,'class 1'
0,0.373647,0.378605,1.11552,1.11552,1.11552,'class 1'
1,0.439581,0.421949,1.048841,1.048841,1.048841,'class 1'
0,0.392057,0.50146,1.26777,1.26777,1.26777,'class 1'
1,0.592933,0.610255,1.141154,1.141154,1.363008,'class 1'
2,0.80966,0.712682,1.188376,1.188376,1.407982,'class 1'
0,0.676459,0.783181,1.244841,1.468996,1.675239,'class 1'
1,0.88289,0.834349,1.457717,1.664498,1.664498,'class 1'
3,1.36926,0.853093,1.440645,1.648239,1.648239,'class 1'
1,1.07667,0.79354,1.440645,1.648239,1.648239,'class 1'
0,0.528793,0.674443,1.360964,1.572352,1.572352,'class 1'
0,0.299826,0.586639,1.409975,1.409975,1.409975,'class 1'
1,0.635457,0.57262,1.339664,1.339664,1.339664,'class 1'
2,0.989728,0.578482,1.339664,1.339664,1.339664,'class 1'
1,0.713693,0.561723,1.246705,1.246705,1.246705,'class 1'
0,0.42255,0.57725,1.278898,1.494193,1.494193,'class 1'
0,0.586824,0.697666,1.15678,1.37789,1.37789,'class 1'
2,1.262233,0.897019,1.485475,1.690934,1.690934,'class 1'
2,1.352326,1.079725,1.557432,1.862821,1.862821,'class 1'
2,1.319179,1.188447,1.480682,1.860829,1.860829,'class 1'
1,1.185392,1.231357,1.467458,1.781416,1.781416,'class 1'
1,0.508509,0.364375,1.11552,1.11552,1.11552,'class 1'
0,0.343381,0.323954,0.863121,0.863121,0.863121,'class 1'
1,0.343909,0.300302,0.918296,0.918296,0.918296,'class 1'
0,0.352637,0.304882,0.791858,0.791858,0.791858,'class 1'
1,0.374932,0.33713,0.963746,0.963746,0.963746,'class 1'
0,0.349652,0.394764,0.963746,0.963746,0.963746,'class 1'
0,0.421782,0.467527,1.11552,1.11552,1.11552,'class 1'
1,0.500918,0.547016,1.141154,1.363008,1.363008,'class 1'
0,0.644001,0.629581,1.219241,1.437377,1.437377,'class 1'
1,0.859261,0.68693,1.360964,1.572352,1.572352,'class 1'
0,0.820411,0.675888,1.360964,1.572352,1.572352,'class 1'
2,0.769377,0.602669,1.295462,1.509969,1.509969,'class 1'
0,0.386338,0.535421,1.378783,1.378783,1.378783,'class 1'
0,0.495387,0.521388,1.322306,1.322306,1.322306,'class 1'
2,0.868182,0.528227,1.246705,1.246705,1.246705,'class 1'
0,0.685272,0.516603,1.148835,1.148835,1.148835,'class 1'
2,0.609834,0.524173,1.246705,1.246705,1.246705,'class 1'
0,0.49836,0.617633,1.278898,1.494193,1.494193,'class 1'
1,0.782134,0.800841,1.383808,1.705733,1.705733,'class 1'
0,1.097178,1.012788,1.524317,1.83286,1.83286,'class 1'
1,1.380621,1.190405,1.557432,1.862821,1.862821,'class 1'
1,1.450099,1.309151,1.432983,1.750225,1.750225,'class 1'
0,0.140597,0.205624,0.791858,0.791858,0.791858,'class 1'
0,0.11611,0.187642,0.591673,0.591673,0.591673,'class 1'
0,0.129934,0.192294,0.702467,0.702467,0.702467,'class 1'
0,0.078883,0.216944,0.856996,0.856996,0.856996,'class 1'
0,0.095636,0.262495,0.963746,0.963746,0.963746,'class 1'
0,0.2502,0.3282,0.963746,0.963746,0.963746,'class 1'
1,0.391981,0.406006,0.811278,1.048841,1.048841,'class 1'
0,0.415729,0.473972,1.219241,1.437377,1.437377,'class 1'
1,0.609124,0.502147,1.141154,1.363008,1.363008,'class 1'
1,0.721776,0.480867,1.11552,1.11552,1.11552,'class 1'
0,0.354892,0.442563,1.26777,1.26777,1.26777,'class 1'
0,0.318007,0.424778,1.322306,1.322306,1.322306,'class 1'
0,0.43617,0.418066,1.246705,1.246705,1.246705,'class 1'
0,0.292169,0.402023,1.246705,1.246705,1.246705,'class 1'
0,0.307374,0.404695,1.125491,1.125491,1.125491,'class 1'
0,0.305033,0.476862,1.023037,1.023037,1.023037,'class 1'
0,0.475869,0.638544,1.278898,1.494193,1.494193,'class 1'
2,1.025173,0.866539,1.5,1.704767,1.704767,'class 1'
3,1.510642,1.108435,1.541982,1.913372,1.913372,'class 1'
2,1.56757,1.308599,1.571542,1.938709,1.938709,'class 1'
1,1.54635,1.439938,1.351644,1.750225,1.750225,'class 1'
0,0.010346,0.091411,0.453716,0.453716,0.453716,'class 1'
0,0.011637,0.08623,0.276195,0.276195,0.276195,'class 1'
0,0.006024,0.09506,0.276195,0.276195,0.276195,'class 1'
0,0.011046,0.120198,0.453716,0.453716,0.453716,'class 1'
0,0.063985,0.162612,0.453716,0.453716,0.453716,'class 1'
0,0.129751,0.216962,0.702467,0.702467,0.702467,'class 1'
0,0.133409,0.273249,0.791858,0.791858,0.791858,'class 1'
0,0.300604,0.315329,1.048841,1.048841,1.048841,'class 1'
1,0.448393,0.327405,0.963746,0.963746,0.963746,'class 1'
0,0.306864,0.31602,1.048841,1.048841,1.048841,'class 1'
1,0.389974,0.301697,0.963746,0.963746,0.963746,'class 1'
1,0.386542,0.285868,0.722858,0.722858,0.722858,'class 1'
0,0.156166,0.267003,1.023037,1.023037,1.023037,'class 1'
0,0.149113,0.270316,0.722858,0.722858,0.722858,'class 1'
1,0.279477,0.32858,1.023037,1.023037,1.023037,'class 1'
0,0.257821,0.462456,0.884184,1.118275,1.118275,'class 1'
0,0.448459,0.680281,1.267444,1.600451,1.600451,'class 1'
0,0.872596,0.959381,1.432983,1.750225,1.750225,'class 1'
1,1.350763,1.232019,1.571542,1.938709,1.938709,'class 1'
1,1.515205,1.425176,1.480682,1.860829,1.860829,'class 1'
2,1.54421,1.517084,1.263933,1.725651,1.725651,'class 1'
0,0.000231,0.028955,0,0,0,'class 1'
0,0.000122,0.031718,0,0,0,'class 1'
0,0.000593,0.04314,0,0,0,'class 1'
0,0.005244,0.064041,0.276195,0.276195,0.276195,'class 1'
0,0.01172,0.092828,0.276195,0.276195,0.276195,'class 1'
0,0.01574,0.127286,0.591673,0.591673,0.591673,'class 1'
0,0.068939,0.160695,0.591673,0.591673,0.591673,'class 1'
0,0.135344,0.180949,0.702467,0.702467,0.702467,'class 1'
0,0.114957,0.184776,0.702467,0.702467,0.702467,'class 1'
0,0.171693,0.178992,0.591673,0.591673,0.591673,'class 1'
0,0.166651,0.166104,0.453716,0.453716,0.453716,'class 1'
0,0.062636,0.153451,0.591673,0.591673,0.591673,'class 1'
0,0.062719,0.162771,0.591673,0.591673,0.591673,'class 1'
0,0.167385,0.21278,0.453716,0.453716,0.453716,'class 1'
0,0.179038,0.318465,0.722858,0.722858,0.722858,'class 1'
0,0.143712,0.50671,1.105014,1.453491,1.453491,'class 1'
0,0.553688,0.787886,1.467458,1.781416,1.781416,'class 1'
3,1.455422,1.105734,1.581031,1.884173,1.884173,'class 1'
2,1.788474,1.360939,1.558872,1.760835,1.760835,'class 1'
2,1.610284,1.498603,1.251629,1.664498,1.664498,'class 1'
0,0.000001,0.007881,0,0,0,'class 1'
0,0.00001,0.011813,0,0,0,'class 1'
0,0.000102,0.019393,0,0,0,'class 1'
0,0.00024,0.030727,0,0,0,'class 1'
0,0.000692,0.04618,0,0,0,'class 1'
0,0.005343,0.063681,0.276195,0.276195,0.276195,'class 1'
0,0.011738,0.077292,0.276195,0.276195,0.276195,'class 1'
0,0.010596,0.083516,0.453716,0.453716,0.453716,'class 1'
0,0.016419,0.083231,0.453716,0.453716,0.453716,'class 1'
0,0.015951,0.077885,0.453716,0.453716,0.453716,'class 1'
0,0.006184,0.075277,0.276195,0.276195,0.276195,'class 1'
0,0.016421,0.090849,0.453716,0.453716,0.453716,'class 1'
0,0.124912,0.134873,0.453716,0.453716,0.453716,'class 1'
1,0.259447,0.217178,0.591673,0.591673,0.591673,'class 1'
0,0.194388,0.367882,0.60984,0.856996,0.856996,'class 1'
0,0.439333,0.617182,1.23616,1.453491,1.453491,'class 1'
1,1.088279,0.937511,1.5,1.704767,1.704767,'class 1'
2,1.615077,1.237618,1.581031,1.884173,1.884173,'class 1'
2,1.702423,1.433563,1.548565,1.956067,1.956067,'class 1'
0,0.000221,0.030864,0,0,0,'class 1'
0,0.005114,0.046358,0.276195,0.276195,0.276195,'class 1'
0,0.052566,0.080574,0.276195,0.276195,0.276195,'class 1'
0,0.125012,0.140706,0.453716,0.453716,0.453716,'class 1'
0,0.172897,0.251351,0.591673,0.591673,0.591673,'class 1'
1,0.344262,0.447882,0.99176,1.220729,1.220729,'class 1'
0,0.542515,0.734313,1.402993,1.723091,1.723091,'class 1'
1,1.119102,1.051431,1.581031,1.884173,1.884173,'class 1'
2,1.699196,1.300316,1.584962,1.950212,1.950212,'class 1'
2,1.630572,1.398501,1.561278,1.981404,1.981404,'class 1'
0,0.01594,0.078949,0.453716,0.453716,0.453716,'class 1'
0,0.057862,0.152836,0.453716,0.453716,0.453716,'class 1'
0,0.131514,0.29692,0.702467,0.702467,0.702467,'class 1'
0,0.222616,0.536816,1.15678,1.37789,1.37789,'class 1'
0,0.745035,0.845827,1.485475,1.690934,1.690934,'class 1'
3,1.442499,1.126492,1.557432,1.862821,1.862821,'class 1'
1,1.576735,1.254905,1.579863,1.981404,1.981404,'class 1'
0,0.023287,0.194952,0.453716,0.453716,0.453716,'class 1'
0,0.146807,0.400765,0.721928,0.963746,0.963746,'class 1'
1,0.476717,0.695425,1.352724,1.564504,1.564504,'class 1'
0,0.843374,0.987389,1.581031,1.884173,1.884173,'class 1'
1,1.307996,1.130437,1.557432,1.862821,1.862821,'class 1'
0,0.117811,0.358222,0.722858,0.722858,0.722858,'class 1'
0,0.392782,0.657761,1.278898,1.494193,1.494193,'class 1'
0,0.783742,0.956245,1.557432,1.95806,1.95806,'class 1'
2,1.324851,1.090009,1.571542,2.069894,2.069894,'class 1'
0,0.163715,0.402795,1.023037,1.023037,1.023037,'class 1'
1,0.650555,0.731866,1.370951,1.581863,1.581863,'class 1'
2,1.336609,1.037795,1.570951,1.772339,1.772339,'class 1'
1,1.604553,1.137698,1.581291,1.782187,1.782187,'class 1'
1,1.139794,0.956774,1.539491,1.742377,1.742377,'class 1'
0,0.059315,0.237486,0.453716,0.453716,0.453716,'class 1'
0,0.22115,0.509273,1.125491,1.125491,1.125491,'class 1'
0,0.700659,0.87276,1.383808,1.800971,1.800971,'class 1'
2,1.698091,1.172542,1.581031,1.979411,1.979411,'class 1'
4,2.015063,1.216504,1.581031,1.979411,1.979411,'class 1'
0,0.142423,0.335244,0.856996,0.856996,0.856996,'class 1'
1,0.434571,0.655508,1.370951,1.581863,1.581863,'class 1'
0,0.942882,1.03888,1.530493,2.034709,2.034709,'class 1'
2,1.772278,1.308025,1.579863,2.17188,2.17188,'class 1'
2,1.719253,1.283646,1.579863,2.17188,2.17188,'class 1'
0,0.2614,0.449051,1.148835,1.148835,1.148835,'class 1'
0,0.694603,0.809377,1.312431,1.641154,1.641154,'class 1'
2,1.506001,1.189903,1.571542,2.069894,2.069894,'class 1'
3,2.150077,1.411197,1.548565,2.146543,2.146543,'class 1'
1,1.740708,1.32748,1.548565,2.146543,2.146543,'class 1'
1,0.516199,0.542008,1.246705,1.246705,1.246705,'class 1'
1,1.025466,0.92304,1.435521,1.822119,1.822119,'class 1'
2,1.619019,1.278084,1.579863,2.135933,2.135933,'class 1'
3,2.159979,1.445576,1.565653,2.124429,2.124429,'class 1'
4,2.033311,1.324748,1.530493,2.034709,2.034709,'class 1'
0,0.089549,0.274454,0.892943,0.892943,0.892943,'class 1'
0,0.52576,0.583857,1.054016,1.28002,1.28002,'class 1'
2,1.206324,0.970241,1.467458,1.781416,1.781416,'class 1'
0,1.382764,1.295561,1.548565,2.110596,2.110596,'class 1'
1,1.431783,1.41787,1.477217,2.089245,2.089245,'class 1'
0,1.326481,1.277171,1.54618,2.141788,2.141788,'class 1'
0,0.001146,0.096261,0,0,0,'class 1'
0,0.038742,0.268152,0.722858,0.722858,0.722858,'class 1'
0,0.398385,0.577397,1.181291,1.401234,1.401234,'class 1'
2,1.247165,0.962704,1.539491,1.742377,1.742377,'class 1'
3,1.691362,1.274749,1.571542,1.938709,1.938709,'class 1'
1,1.559438,1.376923,1.52219,2.089245,2.089245,'class 1'
0,0.000685,0.108622,0,0,0,'class 1'
0,0.018207,0.266625,0.548954,0.548954,0.548954,'class 1'
0,0.224985,0.55678,1.076298,1.301241,1.301241,'class 1'
0,0.913341,0.925669,1.485475,1.690934,1.690934,'class 1'
2,1.650477,1.22642,1.557432,1.862821,1.862821,'class 1'
2,1.825759,1.323076,1.557432,1.862821,1.862821,'class 1'
0,0.015961,0.094651,0.453716,0.453716,0.453716,'class 1'
0,0.017067,0.167165,0.453716,0.453716,0.453716,'class 1'
0,0.03373,0.311349,0.856996,0.856996,0.856996,'class 1'
0,0.279953,0.564234,1.246705,1.246705,1.246705,'class 1'
1,0.940606,0.884936,1.539491,1.742377,1.742377,'class 1'
2,1.442362,1.145669,1.581031,1.884173,1.884173,'class 1'
1,1.468806,1.222921,1.480682,1.860829,1.860829,'class 1'
0,0.167492,0.193154,0.453716,0.453716,0.453716,'class 1'
0,0.18275,0.290651,0.856996,0.856996,0.856996,'class 1'
0,0.164297,0.424695,1.206003,1.206003,1.206003,'class 1'
0,0.452739,0.622749,1.409975,1.409975,1.409975,'class 1'
2,1.02609,0.863161,1.49371,1.49371,1.49371,'class 1'
1,1.272787,1.054337,1.581291,1.782187,1.782187,'class 1'
1,1.151685,1.095226,1.581031,1.884173,1.884173,'class 1'
0,0.131504,0.205815,0.591673,0.591673,0.591673,'class 1'
1,0.394958,0.332408,1.023037,1.023037,1.023037,'class 1'
1,0.519841,0.464987,1.322306,1.322306,1.322306,'class 1'
0,0.563028,0.592673,1.339664,1.339664,1.339664,'class 1'
1,0.63785,0.728056,1.474554,1.474554,1.474554,'class 1'
0,0.761004,0.875278,1.575115,1.575115,1.575115,'class 1'
2,1.058562,0.989074,1.570951,1.772339,1.772339,'class 1'
0,0.031572,0.200652,0.856996,0.856996,0.856996,'class 1'
0,0.147097,0.333222,1.125491,1.125491,1.125491,'class 1'
0,0.427088,0.492613,1.246705,1.246705,1.246705,'class 1'
0,0.796426,0.649891,1.322306,1.322306,1.322306,'class 1'
2,1.079573,0.773189,1.474554,1.474554,1.474554,'class 1'
1,0.867944,0.858122,1.441167,1.441167,1.441167,'class 1'
0,0.699804,0.925272,1.553763,1.553763,1.553763,'class 1'
0,0.900289,0.967916,1.558872,1.760835,1.760835,'class 1'
0,0.072968,0.212481,0.856996,0.856996,0.856996,'class 1'
0,0.246732,0.343523,0.963746,0.963746,0.963746,'class 1'
0,0.439112,0.498843,1.206003,1.206003,1.206003,'class 1'
1,0.650483,0.662275,1.474554,1.474554,1.474554,'class 1'
2,1.014591,0.816552,1.519046,1.519046,1.519046,'class 1'
2,1.190328,0.930946,1.539491,1.742377,1.742377,'class 1'
0,1.007879,0.986017,1.440645,1.648239,1.648239,'class 1'
2,1.005141,0.996586,1.558872,1.760835,1.760835,'class 1'
0,0.251403,0.353739,1.048841,1.048841,1.048841,'class 1'
1,0.670329,0.523783,1.165784,1.165784,1.165784,'class 1'
2,0.877639,0.698348,1.460721,1.460721,1.460721,'class 1'
0,0.673278,0.851854,1.556657,1.556657,1.556657,'class 1'
0,0.772976,0.981279,1.457717,1.664498,1.664498,'class 1'
0,1.004263,1.071146,1.521928,1.725651,1.725651,'class 1'
2,1.274241,1.096629,1.521928,1.725651,1.725651,'class 1'
0,1.059875,1.058394,1.581291,1.782187,1.782187,'class 1'
0,0.285767,0.255813,0.702467,0.702467,0.702467,'class 1'
1,0.333362,0.348728,0.918296,0.918296,0.918296,'class 1'
0,0.380917,0.504658,1.221695,1.221695,1.221695,'class 1'
1,0.800578,0.715169,1.360964,1.572352,1.572352,'class 1'
1,0.995668,0.92305,1.521928,1.725651,1.725651,'class 1'
0,0.924084,1.081887,1.570951,1.772339,1.772339,'class 1'
2,1.104601,1.182133,1.557432,1.95806,1.95806,'class 1'
1,1.205597,1.22016,1.471354,1.88018,1.88018,'class 1'
3,1.542787,1.18602,1.568316,1.967907,1.967907,'class 1'
1,0.473736,0.365011,0.791858,0.791858,0.791858,'class 1'
0,0.324058,0.469413,0.985228,0.985228,0.985228,'class 1'
0,0.449399,0.649118,0.992774,1.221695,1.221695,'class 1'
1,0.922962,0.899792,1.336666,1.549211,1.549211,'class 1'
1,1.303681,1.156207,1.524317,1.928098,1.928098,'class 1'
2,1.48338,1.341133,1.571542,2.069894,2.069894,'class 1'
2,1.607078,1.4128,1.565653,2.160376,2.160376,'class 1'
0,1.414854,1.371854,1.557432,1.95806,1.95806,'class 1'
1,0.489704,0.394074,0.918296,0.918296,0.918296,'class 1'
0,0.333704,0.483186,1.221695,1.221695,1.221695,'class 1'
0,0.304937,0.60205,1.35667,1.35667,1.35667,'class 1'
1,0.668388,0.795985,1.368996,1.580001,1.580001,'class 1'
1,1.113501,1.069354,1.359993,1.779424,1.779424,'class 1'
3,1.618892,1.364187,1.435521,2.048542,2.048542,'class 1'
1,1.913998,1.571252,1.446648,2.159277,2.159277,'class 1'
2,2.018475,1.605782,1.548565,2.241781,2.241781,'class 1'
4,1.923253,1.475421,1.541982,2.044557,2.044557,'class 1'
1,0.499461,0.394244,1.11552,1.11552,1.11552,'class 1'
0,0.483112,0.524531,1.312744,1.312744,1.312744,'class 1'
0,0.388013,0.643099,1.35667,1.35667,1.35667,'class 1'
0,0.600177,0.783321,1.35667,1.35667,1.35667,'class 1'
1,0.911507,0.973775,1.368996,1.580001,1.580001,'class 1'
1,0.960742,1.233312,1.459148,2.068794,2.068794,'class 1'
0,1.515427,1.52488,1.459148,2.068794,2.068794,'class 1'
4,2.404321,1.716772,1.505241,2.301072,2.301072,'class 1'
2,2.069822,1.692764,1.505241,2.301072,2.301072,'class 1'
0,0.292853,0.327533,0.963746,0.963746,0.963746,'class 1'
1,0.727454,0.51348,1.11552,1.11552,1.11552,'class 1'
1,0.689258,0.693106,1.295462,1.509969,1.509969,'class 1'
1,0.756157,0.866936,1.471354,1.784942,1.784942,'class 1'
2,1.144709,1.039016,1.382102,1.776332,1.776332,'class 1'
2,1.170262,1.214889,1.529428,1.837485,1.837485,'class 1'
0,0.868134,1.426491,1.54618,2.332264,2.332264,'class 1'
1,1.586086,1.656521,1.477217,2.279721,2.279721,'class 1'
5,2.612813,1.772065,1.5,2.297079,2.297079,'class 1'
0,0.079944,0.230984,0.722858,0.722858,0.722858,'class 1'
0,0.406086,0.416531,0.963746,0.963746,0.963746,'class 1'
2,0.763417,0.647151,1.105014,1.453491,1.453491,'class 1'
0,0.689067,0.896048,1.382102,1.776332,1.776332,'class 1'
0,0.988646,1.143263,1.505241,1.938709,1.938709,'class 1'
1,1.469335,1.354435,1.495824,1.913372,1.913372,'class 1'
1,1.42134,1.51512,1.54618,2.141788,2.141788,'class 1'
0,1.257069,1.659321,1.505241,2.226121,2.39631,'class 1'
2,1.895845,1.776003,1.565596,2.365957,2.529488,'class 1'
0,0.022378,0.219849,0.591673,0.591673,0.591673,'class 1'
0,0.142631,0.34094,0.856996,0.856996,0.856996,'class 1'
1,0.401168,0.538882,1.15678,1.37789,1.37789,'class 1'
0,0.587795,0.80649,1.323532,1.651197,1.651197,'class 1'
0,0.964041,1.118037,1.418564,1.872669,1.872669,'class 1'
3,1.698145,1.423701,1.505823,1.938709,1.938709,'class 1'
3,2.18087,1.655392,1.577406,1.9699,1.9699,'class 1'
3,2.061872,1.787335,1.530619,2.147731,2.321653,'class 1'
2,2.169817,1.848904,1.505823,2.121127,2.296317,'class 1'
0,0.164073,0.358239,0.721928,0.963746,0.963746,'class 1'
0,0.151081,0.426612,1.076298,1.301241,1.301241,'class 1'
0,0.264781,0.536521,1.206003,1.206003,1.206003,'class 1'
0,0.454569,0.722408,1.370951,1.581863,1.581863,'class 1'
0,0.823636,0.993742,1.459148,1.842371,1.842371,'class 1'
3,1.49809,1.322304,1.561278,1.981404,1.981404,'class 1'
1,2.016192,1.633225,1.530619,1.938709,1.938709,'class 1'
3,2.305471,1.837079,1.419556,1.837485,1.837485,'class 1'
1,0.416781,0.464717,1.076298,1.301241,1.301241,'class 1'
0,0.474219,0.571926,0.899744,1.26777,1.26777,'class 1'
1,0.719463,0.661669,1.167437,1.509969,1.509969,'class 1'
0,0.641578,0.728077,1.189732,1.53014,1.53014,'class 1'
1,0.739677,0.808039,1.5,1.704767,1.704767,'class 1'
1,0.880394,0.950489,1.539491,1.742377,1.742377,'class 1'
2,1.252082,1.178163,1.529428,1.837485,1.837485,'class 1'
1,1.596265,1.464973,1.561278,2.153291,2.153291,'class 1'
3,1.984525,1.72393,1.419556,2.044557,2.044557,'class 1'
1,0.709321,0.755381,1.359993,1.684186,1.684186,'class 1'
0,0.937326,0.884063,1.432983,1.750225,1.750225,'class 1'
3,1.463625,0.98534,1.529428,1.837485,1.837485,'class 1'
1,1.232227,1.037815,1.529428,1.837485,1.837485,'class 1'
2,1.222777,1.07894,1.581031,1.884173,1.884173,'class 1'
0,1.131614,1.163902,1.584962,1.584962,1.584962,'class 1'
2,1.24259,1.321171,1.541982,2.044557,2.044557,'class 1'
1,1.46156,1.531586,1.459148,1.973556,1.973556,'class 1'
2,1.165352,0.911678,1.457717,1.664498,1.664498,'class 1'
1,0.993337,1.020135,1.571542,2.069894,2.069894,'class 1'
1,1.326581,1.136146,1.467458,1.781416,1.781416,'class 1'
3,1.731182,1.22499,1.524317,1.83286,1.83286,'class 1'
0,1.30151,1.258171,1.509027,1.819027,1.819027,'class 1'
2,1.394408,1.271345,1.529428,1.837485,1.837485,'class 1'
2,1.405709,1.313642,1.441167,1.441167,1.441167,'class 1'
0,1.069432,1.164093,1.432983,1.845463,1.845463,'class 1'
2,1.472798,1.260507,1.383808,1.705733,1.705733,'class 1'
2,1.617177,1.336365,1.347223,1.87762,1.87762,'class 1'
1,1.235427,1.361925,1.23266,1.779424,1.779424,'class 1'
1,1.287733,1.365358,1.471354,1.88018,1.88018,'class 1'
2,1.545499,1.383063,1.441167,1.441167,1.441167,'class 1'
2,1.402729,1.239877,1.323532,1.746435,1.746435,'class 1'
1,1.104015,0.735347,1.438759,1.646442,1.646442,'class 1'
0,0.083414,0.299602,1.048841,1.048841,1.048841,'class 1'
0,0.23324,0.448204,1.206003,1.206003,1.206003,'class 1'
0,0.498857,0.595769,1.352724,1.564504,1.564504,'class 1'
2,0.88127,0.682531,1.352724,1.564504,1.564504,'class 1'
1,0.254583,0.208004,0.453716,0.453716,0.453716,'class 1'
0,0.136999,0.270614,0.722858,0.722858,0.722858,'class 1'
0,0.256429,0.402723,1.125491,1.125491,1.125491,'class 1'
1,0.681305,0.550022,1.246705,1.246705,1.246705,'class 1'
1,0.723113,0.635231,1.418026,1.418026,1.418026,'class 1'
0,0.52024,0.626893,1.440645,1.648239,1.648239,'class 1'
0,0.329064,0.415618,0.970951,1.20091,1.20091,'class 1'
0,0.193288,0.316911,0.863121,0.863121,0.863121,'class 1'
0,0.168958,0.302682,0.453716,0.453716,0.453716,'class 1'
0,0.10557,0.397859,1.148835,1.148835,1.148835,'class 1'
0,0.438684,0.572005,1.378783,1.378783,1.378783,'class 1'
2,1.090616,0.71968,1.418026,1.418026,1.418026,'class 1'
1,0.951769,0.734088,1.441167,1.441167,1.441167,'class 1'
0,0.511948,0.614616,1.418026,1.418026,1.418026,'class 1'
1,0.837779,0.611104,0.992774,1.221695,1.221695,'class 1'
0,0.478887,0.504233,0.934068,1.165784,1.165784,'class 1'
1,0.334217,0.4261,0.918296,0.918296,0.918296,'class 1'
0,0.159142,0.446951,1.048841,1.048841,1.048841,'class 1'
0,0.191111,0.591968,1.352724,1.564504,1.564504,'class 1'
0,0.694889,0.804219,1.432983,1.750225,1.750225,'class 1'
2,1.256948,0.939614,1.480682,1.992014,1.992014,'class 1'
1,1.066085,0.880039,1.471354,1.88018,1.88018,'class 1'
0,0.591136,0.661718,1.219241,1.437377,1.437377,'class 1'
1,0.639143,0.636615,1.234498,1.451908,1.451908,'class 1'
